Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6639939,-,b'Salta',b'Argentina',-24.4,-65.77,-3,3371,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Clearsky GHI
2019,10,12,3,0,0,8.5,0,0,0
2019,10,12,4,0,0,7.300000000000001,0,0,0
2019,10,12,5,0,0,7.1000000000000005,0,0,0
2019,10,12,6,0,0,7.5,0,0,0
2019,10,12,7,0,12,8.9,14,72,14
2019,10,12,8,0,69,13.9,222,612,222
2019,10,12,9,0,97,18.3,483,818,483
2019,10,12,10,0,110,20.8,723,922,723
2019,10,12,11,0,113,22.5,918,986,918
2019,10,12,12,0,99,23.700000000000003,1046,1035,1046
2019,10,12,13,0,105,24.3,1096,1037,1096
2019,10,12,14,0,115,24.200000000000003,1059,1009,1059
2019,10,12,15,0,110,23.400000000000002,952,985,952
2019,10,12,16,0,84,22,84,0,771
2019,10,12,17,0,197,20.200000000000003,476,518,540
2019,10,12,18,0,127,18.2,139,36,284
2019,10,12,19,0,33,15.8,43,104,54
2019,10,12,20,0,0,14.4,0,0,0
2019,10,12,21,0,0,13,0,0,0
2019,10,12,22,0,0,12.100000000000001,0,0,0
2019,10,12,23,0,0,11.8,0,0,0
2019,10,13,0,0,0,11.200000000000001,0,0,0
2019,10,13,1,0,0,10.3,0,0,0
2019,10,13,2,0,0,9.4,0,0,0
2019,10,13,3,0,0,8.8,0,0,0
2019,10,13,4,0,0,8.4,0,0,0
2019,10,13,5,0,0,8,0,0,0
2019,10,13,6,0,0,7.6000000000000005,0,0,0
2019,10,13,7,0,12,8.200000000000001,13,78,13
2019,10,13,8,0,74,11.3,215,552,215
2019,10,13,9,0,109,13.200000000000001,464,747,464
2019,10,13,10,0,135,15,695,839,695
2019,10,13,11,0,154,16.400000000000002,877,883,877
2019,10,13,12,0,163,17.2,1000,913,1000
2019,10,13,13,0,531,17.2,836,319,1043
2019,10,13,14,0,161,16.5,175,15,1009
2019,10,13,15,0,452,15.700000000000001,520,79,887
2019,10,13,16,0,26,14.600000000000001,26,0,708
2019,10,13,17,0,255,13.200000000000001,411,290,488
2019,10,13,18,0,122,11.600000000000001,130,24,250
2019,10,13,19,0,25,9.8,25,0,41
2019,10,13,20,0,0,8.700000000000001,0,0,0
2019,10,13,21,0,0,8.1,0,0,0
2019,10,13,22,0,0,7.7,0,0,0
2019,10,13,23,0,0,7.2,0,0,0
2019,10,14,0,0,0,6.6000000000000005,0,0,0
2019,10,14,1,0,0,5.9,0,0,0
2019,10,14,2,0,0,5.1000000000000005,0,0,0
2019,10,14,3,0,0,4.5,0,0,0
2019,10,14,4,0,0,3.9000000000000004,0,0,0
2019,10,14,5,0,0,3.4000000000000004,0,0,0
2019,10,14,6,0,0,2.9000000000000004,0,0,0
2019,10,14,7,0,14,3,17,129,17
2019,10,14,8,0,59,5.800000000000001,234,681,234
2019,10,14,9,0,84,9.4,495,860,495
2019,10,14,10,0,97,12.600000000000001,733,950,733
2019,10,14,11,0,104,14.4,924,1000,924
2019,10,14,12,0,117,15.200000000000001,1043,1007,1043
2019,10,14,13,0,113,15.3,1096,1025,1096
2019,10,14,14,0,103,14.600000000000001,1067,1027,1067
2019,10,14,15,0,97,14.200000000000001,965,1013,965
2019,10,14,16,0,88,13.5,795,980,795
2019,10,14,17,0,78,12.200000000000001,573,916,573
2019,10,14,18,0,61,10.100000000000001,316,778,316
2019,10,14,19,0,30,7.1000000000000005,70,413,70
2019,10,14,20,0,0,4.9,0,0,0
2019,10,14,21,0,0,4.4,0,0,0
2019,10,14,22,0,0,3.6,0,0,0
2019,10,14,23,0,0,2.8000000000000003,0,0,0
2019,10,15,0,0,0,2.1,0,0,0
2019,10,15,1,0,0,1.3,0,0,0
2019,10,15,2,0,0,0.6000000000000001,0,0,0
2019,10,15,3,0,0,-0.2,0,0,0
2019,10,15,4,0,0,-0.8,0,0,0
2019,10,15,5,0,0,-1.1,0,0,0
2019,10,15,6,0,0,-1.3,0,0,0
2019,10,15,7,0,14,-0.2,22,274,22
2019,10,15,8,0,45,5,257,812,257
2019,10,15,9,0,59,9.700000000000001,524,968,524
2019,10,15,10,0,67,13,766,1040,766
2019,10,15,11,0,73,15,952,1068,952
2019,10,15,12,0,76,16.6,1078,1087,1078
2019,10,15,13,0,78,17.7,1129,1094,1129
2019,10,15,14,0,77,18.1,1095,1084,1095
2019,10,15,15,0,76,17.900000000000002,990,1065,990
2019,10,15,16,0,71,17.2,818,1033,818
2019,10,15,17,0,63,15.8,591,974,591
2019,10,15,18,0,50,13.4,331,855,331
2019,10,15,19,0,26,9.1,77,512,77
2019,10,15,20,0,0,6.2,0,0,0
2019,10,15,21,0,0,5.4,0,0,0
2019,10,15,22,0,0,4.4,0,0,0
2019,10,15,23,0,0,3.3000000000000003,0,0,0
2019,10,16,0,0,0,2.4000000000000004,0,0,0
2019,10,16,1,0,0,1.6,0,0,0
2019,10,16,2,0,0,0.6000000000000001,0,0,0
2019,10,16,3,0,0,-0.1,0,0,0
2019,10,16,4,0,0,-0.6000000000000001,0,0,0
2019,10,16,5,0,0,-1,0,0,0
2019,10,16,6,0,0,-1.2000000000000002,0,0,0
2019,10,16,7,0,13,0.1,25,346,25
2019,10,16,8,0,41,5.5,263,842,263
2019,10,16,9,0,55,10.3,531,983,531
2019,10,16,10,0,63,14.200000000000001,772,1049,772
2019,10,16,11,0,69,16.3,964,1083,964
2019,10,16,12,0,74,17.8,1082,1092,1082
2019,10,16,13,0,77,18.7,1133,1097,1133
2019,10,16,14,0,77,18.900000000000002,1098,1085,1098
2019,10,16,15,0,77,18.5,988,1060,988
2019,10,16,16,0,73,17.6,816,1026,816
2019,10,16,17,0,167,16.2,519,649,589
2019,10,16,18,0,142,14.3,209,202,329
2019,10,16,19,0,32,10.8,60,282,77
2019,10,16,20,0,0,7.9,0,0,0
2019,10,16,21,0,0,6.6000000000000005,0,0,0
2019,10,16,22,0,0,5.300000000000001,0,0,0
2019,10,16,23,0,0,4.1000000000000005,0,0,0
2019,10,17,0,0,0,3.1,0,0,0
2019,10,17,1,0,0,2.3000000000000003,0,0,0
2019,10,17,2,0,0,1.7000000000000002,0,0,0
2019,10,17,3,0,0,1.3,0,0,0
2019,10,17,4,0,0,0.8,0,0,0
2019,10,17,5,0,0,0.5,0,0,0
2019,10,17,6,0,0,0.2,0,0,0
2019,10,17,7,0,14,1.4000000000000001,28,368,28
2019,10,17,8,0,42,7,270,856,270
2019,10,17,9,0,55,11.4,540,995,540
2019,10,17,10,0,65,14.600000000000001,775,1047,775
2019,10,17,11,0,74,16.6,959,1069,959
2019,10,17,12,0,512,18,966,490,1077
2019,10,17,13,0,649,19,972,335,1121
2019,10,17,14,0,91,19.400000000000002,1087,1056,1087
2019,10,17,15,0,428,19.3,892,539,984
2019,10,17,16,0,354,18.400000000000002,679,448,806
2019,10,17,17,0,217,17.1,466,458,581
2019,10,17,18,0,119,14.8,257,417,323
2019,10,17,19,0,36,11.3,50,139,73
2019,10,17,20,0,0,8.6,0,0,0
2019,10,17,21,0,0,7.5,0,0,0
2019,10,17,22,0,0,6.6000000000000005,0,0,0
2019,10,17,23,0,0,6.300000000000001,0,0,0
2019,10,18,0,0,0,5.6000000000000005,0,0,0
2019,10,18,1,0,0,4.5,0,0,0
2019,10,18,2,0,0,3.7,0,0,0
2019,10,18,3,0,0,3.1,0,0,0
2019,10,18,4,0,0,2.6,0,0,0
2019,10,18,5,0,0,2.2,0,0,0
2019,10,18,6,0,0,1.9000000000000001,0,0,0
2019,10,18,7,0,17,2.9000000000000004,17,0,25
2019,10,18,8,0,61,6.800000000000001,248,689,248
2019,10,18,9,0,84,10.4,506,861,506
2019,10,18,10,0,103,12.8,740,936,740
2019,10,18,11,0,116,14.100000000000001,923,973,923
2019,10,18,12,0,121,15.100000000000001,1047,998,1047
2019,10,18,13,0,120,15.700000000000001,1094,1007,1094
2019,10,18,14,0,119,15.8,1062,999,1062
2019,10,18,15,0,113,14.9,959,981,959
2019,10,18,16,0,105,13.600000000000001,788,940,788
2019,10,18,17,0,243,12.200000000000001,449,378,565
2019,10,18,18,0,90,10.4,285,585,312
2019,10,18,19,0,36,7.9,71,337,71
2019,10,18,20,0,0,6.5,0,0,0
2019,10,18,21,0,0,5.4,0,0,0
2019,10,18,22,0,0,4.7,0,0,0
2019,10,18,23,0,0,3.9000000000000004,0,0,0
2019,10,19,0,0,0,3.4000000000000004,0,0,0
2019,10,19,1,0,0,3.4000000000000004,0,0,0
2019,10,19,2,0,0,3.3000000000000003,0,0,0
2019,10,19,3,0,0,3.4000000000000004,0,0,0
2019,10,19,4,0,0,3.3000000000000003,0,0,0
2019,10,19,5,0,0,3,0,0,0
2019,10,19,6,0,0,2.6,0,0,0
2019,10,19,7,0,10,2.7,10,0,25
2019,10,19,8,0,97,5.2,100,11,246
2019,10,19,9,0,222,8.6,380,321,503
2019,10,19,10,0,107,11.200000000000001,736,921,736
2019,10,19,11,0,118,12.9,920,964,920
2019,10,19,12,0,132,14.200000000000001,1040,976,1040
2019,10,19,13,0,562,14.200000000000001,864,312,1083
2019,10,19,14,0,516,13.4,818,320,1050
2019,10,19,15,0,488,12.9,655,193,944
2019,10,19,16,0,219,12.700000000000001,232,17,775
2019,10,19,17,0,256,11.8,295,72,560
2019,10,19,18,0,142,10.200000000000001,167,73,313
2019,10,19,19,0,37,7.800000000000001,41,35,73
2019,10,19,20,0,0,6.1000000000000005,0,0,0
2019,10,19,21,0,0,5.2,0,0,0
2019,10,19,22,0,0,4.7,0,0,0
2019,10,19,23,0,0,4.1000000000000005,0,0,0
2019,10,20,0,0,0,3.3000000000000003,0,0,0
2019,10,20,1,0,0,2.5,0,0,0
2019,10,20,2,0,0,1.7000000000000002,0,0,0
2019,10,20,3,0,0,1,0,0,0
2019,10,20,4,0,0,0.4,0,0,0
2019,10,20,5,0,0,0.1,0,0,0
2019,10,20,6,0,0,-0.1,0,0,0
2019,10,20,7,0,22,1.4000000000000001,22,0,34
2019,10,20,8,0,48,5.800000000000001,249,727,280
2019,10,20,9,0,60,10.9,551,991,551
2019,10,20,10,0,311,14.600000000000001,609,435,785
2019,10,20,11,0,77,16.7,976,1078,976
2019,10,20,12,0,82,18,1094,1086,1094
2019,10,20,13,0,566,19,730,168,1137
2019,10,20,14,0,526,19.400000000000002,798,287,1108
2019,10,20,15,0,81,19.3,997,1058,997
2019,10,20,16,0,346,18.3,641,405,824
2019,10,20,17,0,184,16.7,516,604,594
2019,10,20,18,0,57,14.100000000000001,334,821,334
2019,10,20,19,0,38,10.5,55,154,80
2019,10,20,20,0,0,7.6000000000000005,0,0,0
2019,10,20,21,0,0,6.2,0,0,0
2019,10,20,22,0,0,5.1000000000000005,0,0,0
2019,10,20,23,0,0,4.2,0,0,0
2019,10,21,0,0,0,3.4000000000000004,0,0,0
2019,10,21,1,0,0,2.6,0,0,0
2019,10,21,2,0,0,1.7000000000000002,0,0,0
2019,10,21,3,0,0,1,0,0,0
2019,10,21,4,0,0,0.5,0,0,0
2019,10,21,5,0,0,0.5,0,0,0
2019,10,21,6,0,0,0.5,0,0,0
2019,10,21,7,0,18,1.9000000000000001,36,365,36
2019,10,21,8,0,48,6.800000000000001,276,816,276
2019,10,21,9,0,63,10.600000000000001,542,962,542
2019,10,21,10,0,71,12.8,781,1032,781
2019,10,21,11,0,79,14.3,965,1058,965
2019,10,21,12,0,80,15.4,1090,1082,1090
2019,10,21,13,0,86,16,1133,1078,1133
2019,10,21,14,0,86,16.3,1099,1068,1099
2019,10,21,15,0,79,16.2,995,1057,995
2019,10,21,16,0,73,15.4,823,1027,823
2019,10,21,17,0,64,13.9,597,968,597
2019,10,21,18,0,52,11.8,339,848,339
2019,10,21,19,0,28,8.6,85,525,85
2019,10,21,20,0,0,5.7,0,0,0
2019,10,21,21,0,0,4.6000000000000005,0,0,0
2019,10,21,22,0,0,3.8000000000000003,0,0,0
2019,10,21,23,0,0,3.4000000000000004,0,0,0
2019,10,22,0,0,0,3.1,0,0,0
2019,10,22,1,0,0,2.5,0,0,0
2019,10,22,2,0,0,2,0,0,0
2019,10,22,3,0,0,1.8,0,0,0
2019,10,22,4,0,0,1.9000000000000001,0,0,0
2019,10,22,5,0,0,1.5,0,0,0
2019,10,22,6,0,0,1,0,0,0
2019,10,22,7,0,17,2.2,39,429,39
2019,10,22,8,0,42,6.6000000000000005,286,864,286
2019,10,22,9,0,53,11.3,559,1011,559
2019,10,22,10,0,60,14.4,800,1073,800
2019,10,22,11,0,65,16.3,983,1094,983
2019,10,22,12,0,67,17.7,1107,1113,1107
2019,10,22,13,0,70,18.7,1149,1109,1149
2019,10,22,14,0,72,19.3,1119,1103,1119
2019,10,22,15,0,244,19.200000000000003,989,859,1007
2019,10,22,16,0,221,18.3,778,761,834
2019,10,22,17,0,105,15.700000000000001,573,848,602
2019,10,22,18,0,55,13.100000000000001,322,783,343
2019,10,22,19,0,28,9.8,88,537,88
2019,10,22,20,0,0,6.9,0,0,0
2019,10,22,21,0,0,5.6000000000000005,0,0,0
2019,10,22,22,0,0,5.300000000000001,0,0,0
2019,10,22,23,0,0,5.1000000000000005,0,0,0
2019,10,23,0,0,0,4.6000000000000005,0,0,0
2019,10,23,1,0,0,4,0,0,0
2019,10,23,2,0,0,3.2,0,0,0
2019,10,23,3,0,0,2.8000000000000003,0,0,0
2019,10,23,4,0,0,2.5,0,0,0
2019,10,23,5,0,0,2.3000000000000003,0,0,0
2019,10,23,6,0,0,2.1,0,0,0
2019,10,23,7,0,19,3,22,54,40
2019,10,23,8,0,46,6.7,284,833,284
2019,10,23,9,0,59,10.5,555,985,555
2019,10,23,10,0,67,13.5,795,1051,795
2019,10,23,11,0,74,15.600000000000001,985,1084,985
2019,10,23,12,0,80,17.1,1101,1091,1101
2019,10,23,13,0,83,18,1150,1095,1150
2019,10,23,14,0,84,18.5,1113,1082,1113
2019,10,23,15,0,85,17.8,1006,1059,1006
2019,10,23,16,0,80,16.7,827,1019,827
2019,10,23,17,0,70,15.200000000000001,600,959,600
2019,10,23,18,0,55,13.100000000000001,342,839,342
2019,10,23,19,0,30,9.8,88,513,88
2019,10,23,20,0,0,6.6000000000000005,0,0,0
2019,10,23,21,0,0,5.4,0,0,0
2019,10,23,22,0,0,4.800000000000001,0,0,0
2019,10,23,23,0,0,4.5,0,0,0
2019,10,24,0,0,0,4.2,0,0,0
2019,10,24,1,0,0,3.7,0,0,0
2019,10,24,2,0,0,3.1,0,0,0
2019,10,24,3,0,0,2.7,0,0,0
2019,10,24,4,0,0,2.3000000000000003,0,0,0
2019,10,24,5,0,0,2.1,0,0,0
2019,10,24,6,0,0,1.8,0,0,0
2019,10,24,7,0,19,3.3000000000000003,43,427,43
2019,10,24,8,0,45,7.5,291,855,291
2019,10,24,9,0,58,11.5,558,991,558
2019,10,24,10,0,66,14.700000000000001,798,1054,798
2019,10,24,11,0,72,16.8,981,1079,981
2019,10,24,12,0,77,18.2,1104,1095,1104
2019,10,24,13,0,79,19.200000000000003,1146,1094,1146
2019,10,24,14,0,79,19.8,1117,1090,1117
2019,10,24,15,0,86,19.6,1002,1053,1002
2019,10,24,16,0,82,18.900000000000002,828,1016,828
2019,10,24,17,0,71,17.6,602,956,602
2019,10,24,18,0,57,15.4,343,834,343
2019,10,24,19,0,31,11.9,89,503,89
2019,10,24,20,0,0,8.200000000000001,0,0,0
2019,10,24,21,0,0,7.2,0,0,0
2019,10,24,22,0,0,6.800000000000001,0,0,0
2019,10,24,23,0,0,6.7,0,0,0
2019,10,25,0,0,0,6.5,0,0,0
2019,10,25,1,0,0,5.9,0,0,0
2019,10,25,2,0,0,5.300000000000001,0,0,0
2019,10,25,3,0,0,5,0,0,0
2019,10,25,4,0,0,4.9,0,0,0
2019,10,25,5,0,0,4.6000000000000005,0,0,0
2019,10,25,6,0,0,4.2,0,0,0
2019,10,25,7,0,22,4.800000000000001,41,317,41
2019,10,25,8,0,59,8.8,278,754,278
2019,10,25,9,0,84,12,536,890,536
2019,10,25,10,0,99,14.4,772,967,772
2019,10,25,11,0,102,16.5,957,1014,957
2019,10,25,12,0,88,18.2,1086,1063,1086
2019,10,25,13,0,95,19.1,1129,1059,1129
2019,10,25,14,0,103,19.200000000000003,1093,1038,1093
2019,10,25,15,0,104,18.8,982,1007,982
2019,10,25,16,0,107,17.900000000000002,807,951,807
2019,10,25,17,0,101,16.400000000000002,577,855,577
2019,10,25,18,0,125,14.5,270,421,320
2019,10,25,19,0,41,12.100000000000001,63,184,80
2019,10,25,20,0,0,10.100000000000001,0,0,0
2019,10,25,21,0,0,9.200000000000001,0,0,0
2019,10,25,22,0,0,8.200000000000001,0,0,0
2019,10,25,23,0,0,7.7,0,0,0
2019,10,26,0,0,0,7.5,0,0,0
2019,10,26,1,0,0,6.9,0,0,0
2019,10,26,2,0,0,5.800000000000001,0,0,0
2019,10,26,3,0,0,4.7,0,0,0
2019,10,26,4,0,0,3.6,0,0,0
2019,10,26,5,0,0,2.6,0,0,0
2019,10,26,6,0,0,2.2,0,0,0
2019,10,26,7,0,20,4.3,48,436,48
2019,10,26,8,0,45,10.8,301,873,301
2019,10,26,9,0,57,15.8,571,1008,571
2019,10,26,10,0,64,19.400000000000002,812,1072,812
2019,10,26,11,0,68,21.8,1003,1105,1003
2019,10,26,12,0,74,23.5,1127,1119,1127
2019,10,26,13,0,77,24.700000000000003,1166,1113,1166
2019,10,26,14,0,78,25.200000000000003,1127,1098,1127
2019,10,26,15,0,75,25.3,1021,1084,1021
2019,10,26,16,0,71,24.8,841,1044,841
2019,10,26,17,0,64,23.5,609,978,609
2019,10,26,18,0,52,21.3,348,852,348
2019,10,26,19,0,29,16.900000000000002,93,538,93
2019,10,26,20,0,0,13.5,0,0,0
2019,10,26,21,0,0,12.8,0,0,0
2019,10,26,22,0,0,10.8,0,0,0
2019,10,26,23,0,0,9,0,0,0
2019,10,27,0,0,0,7.6000000000000005,0,0,0
2019,10,27,1,0,0,6.7,0,0,0
2019,10,27,2,0,0,5.800000000000001,0,0,0
2019,10,27,3,0,0,4.9,0,0,0
2019,10,27,4,0,0,4.4,0,0,0
2019,10,27,5,0,0,4.1000000000000005,0,0,0
2019,10,27,6,0,0,3.7,0,0,0
2019,10,27,7,0,18,6.300000000000001,57,582,57
2019,10,27,8,0,38,14.3,320,952,320
2019,10,27,9,0,49,19.6,595,1067,595
2019,10,27,10,0,55,22.400000000000002,826,1100,826
2019,10,27,11,0,62,24.1,1018,1129,1018
2019,10,27,12,0,65,25.200000000000003,1130,1130,1130
2019,10,27,13,0,68,25.900000000000002,1179,1134,1179
2019,10,27,14,0,68,26.3,1139,1119,1139
2019,10,27,15,0,72,26.1,1031,1098,1031
2019,10,27,16,0,68,25.400000000000002,850,1058,850
2019,10,27,17,0,63,23.900000000000002,616,990,616
2019,10,27,18,0,52,21.700000000000003,352,861,352
2019,10,27,19,0,30,17.5,95,537,95
2019,10,27,20,0,0,14,0,0,0
2019,10,27,21,0,0,13.3,0,0,0
2019,10,27,22,0,0,12.8,0,0,0
2019,10,27,23,0,0,11.8,0,0,0
2019,10,28,0,0,0,10.600000000000001,0,0,0
2019,10,28,1,0,0,9.4,0,0,0
2019,10,28,2,0,0,8.4,0,0,0
2019,10,28,3,0,0,7.4,0,0,0
2019,10,28,4,0,0,6.5,0,0,0
2019,10,28,5,0,0,5.800000000000001,0,0,0
2019,10,28,6,0,0,5.4,0,0,0
2019,10,28,7,0,21,7.800000000000001,54,471,54
2019,10,28,8,0,48,14.8,306,867,306
2019,10,28,9,0,62,19.8,575,999,575
2019,10,28,10,0,71,22.900000000000002,816,1061,816
2019,10,28,11,0,78,25,1006,1094,1006
2019,10,28,12,0,79,26.400000000000002,1122,1105,1122
2019,10,28,13,0,83,27.1,1162,1100,1162
2019,10,28,14,0,87,27.200000000000003,1118,1077,1118
2019,10,28,15,0,90,26.700000000000003,1001,1041,1001
2019,10,28,16,0,94,25.6,819,980,819
2019,10,28,17,0,88,23.900000000000002,590,895,590
2019,10,28,18,0,71,21.700000000000003,333,747,333
2019,10,28,19,0,35,18.400000000000002,89,440,89
2019,10,28,20,0,0,14.9,0,0,0
2019,10,28,21,0,0,14.200000000000001,0,0,0
2019,10,28,22,0,0,13.8,0,0,0
2019,10,28,23,0,0,12.9,0,0,0
2019,10,29,0,0,0,11.3,0,0,0
2019,10,29,1,0,0,9.700000000000001,0,0,0
2019,10,29,2,0,0,8.5,0,0,0
2019,10,29,3,0,0,7.300000000000001,0,0,0
2019,10,29,4,0,0,6.5,0,0,0
2019,10,29,5,0,0,5.800000000000001,0,0,0
2019,10,29,6,0,0,5.4,0,0,0
2019,10,29,7,0,22,7.1000000000000005,56,478,56
2019,10,29,8,0,47,13.4,310,877,310
2019,10,29,9,0,59,18.400000000000002,580,1008,580
2019,10,29,10,0,67,21.900000000000002,820,1071,820
2019,10,29,11,0,74,24,1010,1102,1010
2019,10,29,12,0,78,25.400000000000002,1124,1107,1124
2019,10,29,13,0,84,26,1156,1093,1156
2019,10,29,14,0,89,26.1,1113,1069,1113
2019,10,29,15,0,92,25.400000000000002,994,1029,994
2019,10,29,16,0,273,24,772,673,809
2019,10,29,17,0,120,21.900000000000002,570,801,570
2019,10,29,18,0,124,19.400000000000002,305,515,305
2019,10,29,19,0,57,16.900000000000002,70,110,70
2019,10,29,20,0,0,15,0,0,0
2019,10,29,21,0,0,13.9,0,0,0
2019,10,29,22,0,0,12.8,0,0,0
2019,10,29,23,0,0,11.8,0,0,0
2019,10,30,0,0,0,10.9,0,0,0
2019,10,30,1,0,0,10.100000000000001,0,0,0
2019,10,30,2,0,0,8.9,0,0,0
2019,10,30,3,0,0,7.800000000000001,0,0,0
2019,10,30,4,0,0,7.1000000000000005,0,0,0
2019,10,30,5,0,0,6.6000000000000005,0,0,0
2019,10,30,6,0,0,6.6000000000000005,0,0,0
2019,10,30,7,0,23,9.1,52,398,52
2019,10,30,8,0,53,14.8,292,791,292
2019,10,30,9,0,71,18.6,548,922,548
2019,10,30,10,0,87,20.900000000000002,776,977,776
2019,10,30,11,0,108,22.1,949,988,949
2019,10,30,12,0,139,22.5,1055,969,1055
2019,10,30,13,0,177,21.700000000000003,1084,923,1084
2019,10,30,14,0,210,19.6,1038,863,1038
2019,10,30,15,0,442,17.400000000000002,490,54,923
2019,10,30,16,0,28,16.2,28,0,755
2019,10,30,17,0,196,15.200000000000001,206,17,542
2019,10,30,18,0,29,13.4,29,0,301
2019,10,30,19,0,47,11.8,58,89,82
2019,10,30,20,0,0,10.700000000000001,0,0,0
2019,10,30,21,0,0,10.200000000000001,0,0,0
2019,10,30,22,0,0,9.8,0,0,0
2019,10,30,23,0,0,9.3,0,0,0
2019,10,31,0,0,0,8.9,0,0,0
2019,10,31,1,0,0,8.6,0,0,0
2019,10,31,2,0,0,8.1,0,0,0
2019,10,31,3,0,0,7.5,0,0,0
2019,10,31,4,0,0,7.1000000000000005,0,0,0
2019,10,31,5,0,0,6.7,0,0,0
2019,10,31,6,0,0,6.5,0,0,0
2019,10,31,7,0,29,6.9,47,244,47
2019,10,31,8,0,67,9.600000000000001,279,696,279
2019,10,31,9,0,83,13.4,537,874,537
2019,10,31,10,0,92,16.5,772,961,772
2019,10,31,11,0,101,18.7,955,1002,955
2019,10,31,12,0,110,20.1,1070,1014,1070
2019,10,31,13,0,119,20.8,1115,1012,1115
2019,10,31,14,0,132,20.900000000000002,1078,985,1078
2019,10,31,15,0,52,20.200000000000003,52,0,964
2019,10,31,16,0,29,18.2,29,0,780
2019,10,31,17,0,186,15.4,194,15,554
2019,10,31,18,0,129,13.700000000000001,282,431,312
2019,10,31,19,0,47,12.200000000000001,65,137,85
2019,10,31,20,0,0,10.5,0,0,0
2019,10,31,21,0,0,9.700000000000001,0,0,0
2019,10,31,22,0,0,9.200000000000001,0,0,0
2019,10,31,23,0,0,8.5,0,0,0
2019,11,1,0,0,0,8.1,0,0,0
2019,11,1,1,0,0,7.800000000000001,0,0,0
2019,11,1,2,0,0,7.2,0,0,0
2019,11,1,3,0,0,6.7,0,0,0
2019,11,1,4,0,0,6.4,0,0,0
2019,11,1,5,0,0,5.9,0,0,0
2019,11,1,6,0,0,5.4,0,0,0
2019,11,1,7,0,26,7.800000000000001,54,354,54
2019,11,1,8,0,58,13.9,292,762,292
2019,11,1,9,0,76,18.5,550,908,550
2019,11,1,10,0,90,21.1,782,976,782
2019,11,1,11,0,104,22.900000000000002,961,1004,961
2019,11,1,12,0,109,24,1080,1025,1080
2019,11,1,13,0,122,24.6,1118,1011,1118
2019,11,1,14,0,658,24.3,924,277,1080
2019,11,1,15,0,431,23.5,473,47,964
2019,11,1,16,0,176,22.5,187,15,790
2019,11,1,17,0,286,21.200000000000003,395,193,565
2019,11,1,18,0,21,19.3,21,0,309
2019,11,1,19,0,38,16.6,38,0,75
2019,11,1,20,0,0,14.5,0,0,0
2019,11,1,21,0,0,13.4,0,0,0
2019,11,1,22,0,0,12.600000000000001,0,0,0
2019,11,1,23,0,0,12.100000000000001,0,0,0
2019,11,2,0,0,0,11.600000000000001,0,0,0
2019,11,2,1,0,0,11.3,0,0,0
2019,11,2,2,0,0,11,0,0,0
2019,11,2,3,0,0,10.600000000000001,0,0,0
2019,11,2,4,0,0,9.8,0,0,0
2019,11,2,5,0,0,9.8,0,0,0
2019,11,2,6,0,0,10,0,0,0
2019,11,2,7,0,28,11.200000000000001,54,320,54
2019,11,2,8,0,65,14.700000000000001,290,729,290
2019,11,2,9,0,86,17.8,545,877,545
2019,11,2,10,0,102,20.1,776,949,776
2019,11,2,11,0,116,21.6,954,980,954
2019,11,2,12,0,122,22.400000000000002,1070,998,1070
2019,11,2,13,0,138,22.400000000000002,1110,986,1110
2019,11,2,14,0,138,22,149,11,1072
2019,11,2,15,0,153,20.700000000000003,962,919,962
2019,11,2,16,0,144,19.1,791,866,791
2019,11,2,17,0,119,17.400000000000002,572,798,572
2019,11,2,18,0,93,15.200000000000001,93,0,320
2019,11,2,19,0,20,12.5,20,0,85
2019,11,2,20,0,0,10.4,0,0,0
2019,11,2,21,0,0,8.1,0,0,0
2019,11,2,22,0,0,5.9,0,0,0
2019,11,2,23,0,0,4.800000000000001,0,0,0
2019,11,3,0,0,0,4.7,0,0,0
2019,11,3,1,0,0,4.800000000000001,0,0,0
2019,11,3,2,0,0,4.5,0,0,0
2019,11,3,3,0,0,4.4,0,0,0
2019,11,3,4,0,0,4.5,0,0,0
2019,11,3,5,0,0,4.800000000000001,0,0,0
2019,11,3,6,0,0,4.5,0,0,0
2019,11,3,7,0,36,4.6000000000000005,49,157,49
2019,11,3,8,0,100,6.1000000000000005,273,556,273
2019,11,3,9,0,132,7.9,525,748,525
